job_id,account,video_path,caption,status,worker_id,claimed_at,completed_at,error,attempts,max_attempts,retry_at,error_type
C-czcjCO-Gu-1,,chunk_01c\timferriss\C-czcjCO-Gu-1.mp4,"Looking at Tim Ferriss's recommendation here – when someone like @timferriss says something's worth your time, you listen. This breakdown deserves attention, especially from the people it's directed at.

🎬 Film by @nirvanmullick
Featuring @lauren.taus
Edited @umuima
Produced by: @interconnected.media @dreammullick @brialight

#FDA #Documentary #MustWatch #TimFerriss #HealthcareReform #PublicHealth #Awareness #Documentary",pending,,,,,,,,
DCo_wRrP6-T-2,,chunk_01c\timferriss\DCo_wRrP6-T-2.mp4,"The mind doesn't recognize ""don't"" – which is exactly why telling yourself to stop a bad habit backfires every time. @timferriss sits down with habit expert @jamesclear to break down the counterintuitive psychology behind why we repeat what we hate and how to actually rewire the pattern. Full conversation: tim.blog/jamesclear

#habits #jamesclear #atomichabits #selfimprovement #productivity #personaldevelopment #mindset #habitformation #psychology #behaviorchange #selfhelp #motivation",pending,,,,,,,,
DF5mRKLPFR7-2,,chunk_01c\timferriss\DF5mRKLPFR7-2.mp4,"The parenting wisdom everyone's talking about 👀 @timferriss sits down with Dr. Becky Kennedy (@drbeckyatgoodinside) for a conversation you won't want to miss. Stream it now on Apple Podcasts, Spotify, YouTube, or your favorite podcast platform.

#TimFerriss #DrBeckyKennedy #PodcastRecommendation #ParentingTips #MustListenPodcast #PodcastClips #ApplePodcasts #SpotifyPodcast #ParentingAdvice #GoodInside",pending,,,,,,,,
DEXgAoBItqr-1,,chunk_01c\timferriss\DEXgAoBItqr-1.mp4,"The moment @timferriss discovered hypnosis could actually work for chronic low-back pain. Dr. David Spiegel walked him through a session that changed everything about how he thinks about pain management. Sometimes the most powerful solutions are the ones we've been skeptical about the longest.

#hypnosis #painmanagement #backpain #chronicpain #mindfulness #wellness #alternativemedicine #holistichealth #mentalhealthmatters",pending,,,,,,,,
DHtKC3LM8Mq-2,,chunk_01c\timferriss\DHtKC3LM8Mq-2.mp4,"The secret to better creative work might be simpler than you think—just put the phone down. @craigmod breaks down why this matters so much in his conversation with @timferriss.

Full episode available on Apple Podcasts, Spotify, YouTube, and all podcast platforms.

#writing #deepwork",pending,,,,,,,,
DHq8QA6vobX-1,,chunk_01c\timferriss\DHq8QA6vobX-1.mp4,"What separates the truly immortal from everyone else? According to Richard Taylor of @wetaworkshop, it's the ones who create and teach—passing knowledge forward so the next generation can carry it further.

The craft itself doesn't matter. Just start building. Start teaching. Leave something behind.

@timferriss dives deep into this philosophy in his full interview with Taylor—available now on Apple Podcasts, Spotify, YouTube, and everywhere you listen.

#TimFerriss #RichardTaylor #WetaWorkshop #CreativeProcess #Legacy #Teaching #Creativity #PodcastClips #Immortality #Knowledge #NextGeneration #MakeSomething #Artists #Craftsmen #Wisdom",pending,,,,,,,,
DIzuQHHPfYf-2,,chunk_01c\timferriss\DIzuQHHPfYf-2.mp4,"Stephen West from Philosophize This! podcast drops wisdom that hits different: ""Be the one that takes advice."" 

@timferriss sits down with the philosophy host in a conversation you don't want to miss. Available now on all podcast platforms—Apple Podcasts, Spotify, YouTube, and more.

#TimFerrissShow #PhilosophizeThis #StephenWest #PodcastRecommendation #Philosophy #Wisdom #PodcastInterview #MustListen",pending,,,,,,,,
DJhKxnStFvQ-2,,chunk_01c\timferriss\DJhKxnStFvQ-2.mp4,"Terry Real breaks down the shift from boyhood to manhood with one powerful contrast that'll make you rethink everything. @timferriss sits down with him in a brand-new interview that's streaming now on Apple Podcasts, Spotify, YouTube, and all podcast platforms.

#TimFerriss #TerryReal #Masculinity #PersonalGrowth #SelfDevelopment #Podcast #LifeLessons #Mindset #MaturityMatters #PodcastClips #WisdomShared #MentalHealth",pending,,,,,,,,
DH6idEXvKBY-1,,chunk_01c\timferriss\DH6idEXvKBY-1.mp4,"When @timferriss commissioned @lalospirits for a limited-edition tequila to honor his podcast's 10th anniversary, he made sure every dollar told a story. These bottles—each hand-decorated by individual Wixárika artisans—weren't designed for retail shelves. They were created to generate immediate impact: over $100,000 USD already flowing directly into Wixárika communities fighting to protect their ancestral lands from mining operations and commercial exploitation. The Wixárika people have maintained their sacred peyote (hikuri) traditions for generations, but as Pedro Medellin from a Mexican government study warns: ""If peyote disappears, then their whole culture disappears."" Tim Ferriss has supported this cause through the Indigenous Medicine Conservation Fund, Indigenous Peyote Conservation Initiative (IPCI), and The Wirikuta Preservation Project—and this collaboration proves that business partnerships can be vehicles for cultural preservation. Learn more at @goodness_sake_inc. (Language note: Wixárika = the language, culture, or one person / Wixáritari = the people, plural)

#TimFerriss #LaloTequila #WixarikaArt #IndigenousRights #CulturalPreservation #WirikutaPreservationProject #EthicalBusiness #IndigenousMedicine #PeyoteConservation #SacredLands",pending,,,,,,,,
DJrfjJ8tPDD-2,,chunk_01c\timferriss\DJrfjJ8tPDD-2.mp4,"What separates Olympic medalists from everyone else? According to 2x Olympic Archery champion Jake Kaminski, it's simple: ""Train hard to make competition easy.""

@timferriss sits down with @jake_kaminski_ in this must-listen conversation about peak performance, mental toughness, and what it really takes to compete at the highest level.

Available now on Apple Podcasts, Spotify, YouTube, and everywhere podcasts are found! 🎯

#TimFerriss #JakeKaminski #Olympics #Archery #PeakPerformance #Podcast #MentalToughness #Champion #Training #Competition",pending,,,,,,,,
DNEGqFhv_6V-2,,chunk_01c\timferriss\DNEGqFhv_6V-2.mp4,"Game designer Elan Lee just dropped a productivity hack that turns boring meetings into creative goldmines. @timferriss explores this unconventional brainstorming method in his latest podcast episode that's changing how teams collaborate.

Catch the full conversation with Elan on Apple Podcasts, Spotify, YouTube, or your favorite podcast platform!

#podcast #brainstorming #creativity #productivity #teamwork #innovation #gamedesign #collaboration #ellanlee #timferriss #podcastclips",pending,,,,,,,,
DJejwgrtJYD-1,,chunk_01c\timferriss\DJejwgrtJYD-1.mp4,"When couples therapy pioneer Terry Real drops a phrase like ""Normal Marital Hatred,"" you know @timferriss secured another conversation worth your time. Real's latest sit-down with Ferriss unpacks the uncomfortable truths most relationship experts won't say out loud. Stream the full interview wherever you listen to podcasts.

#TerryReal #TimFerriss #RelationshipAdvice #CouplesTherapy #MarriageTherapy #PodcastRecommendation #RelationshipTherapy #MarriageTips #HealthyRelationships #TherapistTalk",pending,,,,,,,,
DJsB_x_vCTv-1,,chunk_01c\timferriss\DJsB_x_vCTv-1.mp4,"Jake Kaminski (@jake_kaminski_) drops a truth bomb about the simplest success habit most people ignore: detailed note-taking. Despite coaching countless individuals and pushing them to document their journey, barely anyone actually follows through. Sometimes the most powerful tools are the ones we overlook.

@timferriss sits down with Jake in this must-listen conversation—available now on Apple Podcasts, Spotify, YouTube, and everywhere you stream.

cc: @joelturneractual

#TimFerriss #JakeKaminski #ProductivityTips #SuccessHabits #CoachingAdvice #NoteTaking #PodcastClips #PersonalDevelopment #PerformanceTips #PodcastRecommendation",pending,,,,,,,,
DQu8HfbD0z9-2,,chunk_01c\timferriss\DQu8HfbD0z9-2.mp4,"The laws of physics don't care about your feelings, and @jackcanfield_official has a point worth considering. Via @timferriss – some truths just exist, whether we acknowledge them or not. Stop fighting what simply is.

#motivation #mindset #acceptance #reality #wisdom #personaldevelopment #growth #perspective #timferriss #jackcanfield",pending,,,,,,,,
DPmJaBfkaPh-2,,chunk_01c\timferriss\DPmJaBfkaPh-2.mp4,"The counterintuitive path to becoming better: stop trying so hard. @timferriss breaks down why chasing self-improvement head-on might actually be holding you back 🎯

Drop LINK below for the full conversation

From E166 - Tim Ferriss: The Hard Truth About Self-Improvement (After 25 Years of Experimenting)

#timferriss #selfimprovement #selfdevelopment #personalgrowth #mindset #productivity #selfhelp #motivation #lifelessons #podcastclips",pending,,,,,,,,
DQ_TqX5DDe8-1,,chunk_01c\timferriss\DQ_TqX5DDe8-1.mp4,"Tim Ferriss built an empire teaching people how to work less—then realized he couldn't stop working himself.

Through two decades of deconstructing human performance, @timferriss uncovered an uncomfortable truth: the same drive that fuels extraordinary achievement might be running from something deeper.

Their conversation goes beyond productivity hacks and life optimization. It digs into why some people can't sit still, even when they've already won. Therapy helped Tim connect dots between his relentless output and patterns formed long before he wrote 'The 4-Hour Workweek'—the book that changed how millions view their relationship with work.

Inside this episode:

- The psychology behind our optimization obsession
- How early experiences create a need for control
- Trauma as fuel for high performance
- Why slowing down feels impossible for achievers
- Whether growth requires constant pressure

Tim pioneered long-form conversations before the format was validated, proving depth could capture attention. That risk created space for what this account does today—standing on foundations others built.

Comment 'Tim' for the full conversation in your DMs.

#TimFerriss #PodcastClips #HighPerformance #MentalHealth #SelfOptimization #ProductivityCulture #TherapyWorks #PersonalGrowth #EntrepreneurMindset #DeepConversations",pending,,,,,,,,
C-tMsPSS0Db-1,,chunk_01c\tonyrobbins\C-tMsPSS0Db-1.mp4,"The legendary @tonyrobbins continues to transform lives across the globe—whether through empowering entrepreneurs or those unforgettable banana hands moments that keep everyone laughing 🍌😂

Drop your @tonyrobbins experience in the comments—has his work changed your perspective or were you lucky enough to meet him in person? 👇

#TonyRobbins #SageRobbins #BetterTogether #PersonalGrowth #Connection",pending,,,,,,,,
DA8-Llppa16-1,,chunk_01c\tonyrobbins\DA8-Llppa16-1.mp4,"Tony Robbins (@tonyrobbins) shares a powerful reminder about the importance of self-compassion in this conversation on emotional wellness. He emphasizes that our mental state isn't determined by external circumstances, but by how we choose to relate to ourselves. When we release resistance and practice gentleness with ourselves, we unlock deeper understanding. 🪷

This message feels especially significant on #WorldMentalHealthDay — a reminder that you're supported and everything will be okay. ♥️

#mentalhealth #emotionalwellness #selfcompassion #mindfulness #innerpeace #mentalhealthmatters #wellness #personalgrowth #tonyrobbins #mentalhealthawareness #healing #lettinggo",pending,,,,,,,,
Cx_ZNYaRLZd-2,,chunk_01c\tonyrobbins\Cx_ZNYaRLZd-2.mp4,"Focus isn't just a mental exercise—it's the gateway to your emotional state, and @tonyrobbins breaks down exactly why in under 30 seconds. Where your attention goes, your feelings follow. 

#TonyRobbins #Focus #Mindset #PersonalDevelopment #SelfImprovement #Motivation #EmotionalMastery #LifeCoach #Inspiration #MindsetMatters #PersonalGrowth #SuccessMindset",pending,,,,,,,,
DFDM1VHNfHi-2,,chunk_01c\tonyrobbins\DFDM1VHNfHi-2.mp4,"The wisdom drop everyone's been waiting for just landed 🎯 @tonyrobbins brought the heat and this episode is absolutely packed with game-changing insights you won't want to miss. Drop 'TONY' in the comments to catch the full conversation!

#TonyRobbins #Podcast #Motivation #SelfDevelopment #PersonalGrowth #Mindset #Success #Inspiration #PodcastEpisode #MustWatch",pending,,,,,,,,
DFLQjKxODMj-1,,chunk_01c\tonyrobbins\DFLQjKxODMj-1.mp4,"When @tonyrobbins drops truth bombs about where your attention goes, you listen. 

Your focus shapes everything—and this conversation proves exactly why that matters more than you think.

#TonyRobbins #Focus #Mindset #PersonalDevelopment #SelfImprovement #Motivation #MentalHealth #LifeAdvice #Podcast #WisdomShared",pending,,,,,,,,
DEP-pn0xB-5-2,,chunk_01c\tonyrobbins\DEP-pn0xB-5-2.mp4,"The most valuable currency isn't money—it's attention. @tonyrobbins reminds us that being physically present means nothing without mental and emotional presence. Real connection happens when distractions fade and we fully engage with the moment, the person, the experience. That's where relationships transform and life becomes richer. ❤️

He and @sagerobbins have a complete holiday message waiting at the link in bio, plus a special gift designed to make 2025 your most extraordinary year yet. 🙌

#presence #tonyrobbins #connection #personaldevelopment #mindfulness #relationships #growth #2025goals #holidaymessage #powerofpresence #liveinthenow #deeperconnection #behere #authenticity #transformation",pending,,,,,,,,
DFG2Lx2OAz_-2,,chunk_01c\tonyrobbins\DFG2Lx2OAz_-2.mp4,"The world celebrates the victory, but rarely witnesses the grind that made it possible. @tonyrobbins breaks down the hidden formula behind every extraordinary life—the unsexy, unglamorous work that nobody sees. While everyone wants the spotlight moment, few are willing to put in the private hours of sacrifice, discipline, and relentless commitment. This is what separates those who dream from those who dominate.

#tonyrobbins #motivation #success #mindset #personaldevelopment #selfimprovement #inspiration #grinding #discipline #entrepreneur #hustle #successmindset #goals #winners #dedication",pending,,,,,,,,
DBzCFqxxFYx-2,,chunk_01c\tonyrobbins\DBzCFqxxFYx-2.mp4,"Most people don't realize their biggest obstacles are self-created illusions. @tonyrobbins breaks down how F.E.A.R. (False Evidence that Appears Real) operates as nothing more than interpretations from our past—not actual facts about our future 👻

The difference between those who break through and those who stay stuck? One group questions their limiting stories. The other accepts them as truth.

Skills can be developed. Solutions can be discovered. Setbacks become stepping stones. It all starts with recognizing which ""monsters"" are real and which ones we've conjured up ourselves 🎃

The power to move forward has always been there—it just requires calling out the false evidence for what it really is 💪

#fear #mindset #personalgrowth #selfimprovement #motivation #limitingbeliefs #innerstrength #personaldevelopment #growthmindset #overcomefear #believeinyourself #mentaltoughness #successmindset",pending,,,,,,,,
